date,expiry date,strike,maturity (years),rate,underlying,call option price,implied vol
20-Jul-2026,24-Jul-2026,87.0438,0.0109589,3.11297,82.8988,0.0391466,0.265909
20-Jul-2026,24-Jul-2026,91.1887,0.0109589,3.11297,82.8988,0.000120921,0.256938
20-Jul-2026,24-Jul-2026,95.3336,0.0109589,3.11297,82.8988,1.69707e-08,0.248519
20-Jul-2026,24-Jul-2026,99.4786,0.0109589,3.11297,82.8988,7.80751e-14,0.240692
20-Jul-2026,31-Jul-2026,66.3191,0.030137,3.11297,82.8988,16.6648,0.550923
20-Jul-2026,31-Jul-2026,70.464,0.030137,3.11297,82.8988,12.5306,0.43201
20-Jul-2026,31-Jul-2026,74.6089,0.030137,3.11297,82.8988,8.45341,0.363049
20-Jul-2026,31-Jul-2026,78.7539,0.030137,3.11297,82.8988,4.70029,0.337216
20-Jul-2026,31-Jul-2026,82.8988,0.030137,3.11297,82.8988,1.89027,0.32262
20-Jul-2026,31-Jul-2026,87.0438,0.030137,3.11297,82.8988,0.470482,0.310634
20-Jul-2026,31-Jul-2026,91.1887,0.030137,3.11297,82.8988,0.0623314,0.299718
20-Jul-2026,31-Jul-2026,95.3336,0.030137,3.11297,82.8988,0.00387615,0.28966
20-Jul-2026,31-Jul-2026,99.4786,0.030137,3.11297,82.8988,0.000103729,0.280579
20-Jul-2026,07-Aug-2026,66.3191,0.0493151,3.11297,82.8988,16.7198,0.462152
20-Jul-2026,07-Aug-2026,70.464,0.0493151,3.11297,82.8988,12.6151,0.38819
20-Jul-2026,07-Aug-2026,74.6089,0.0493151,3.11297,82.8988,8.64404,0.351258
20-Jul-2026,07-Aug-2026,78.7539,0.0493151,3.11297,82.8988,5.09324,0.33216
20-Jul-2026,07-Aug-2026,82.8988,0.0493151,3.11297,82.8988,2.40068,0.318456
20-Jul-2026,07-Aug-2026,87.0438,0.0493151,3.11297,82.8988,0.833916,0.306615
20-Jul-2026,07-Aug-2026,91.1887,0.0493151,3.11297,82.8988,0.196694,0.295763
20-Jul-2026,07-Aug-2026,95.3336,0.0493151,3.11297,82.8988,0.0292958,0.285765
20-Jul-2026,07-Aug-2026,99.4786,0.0493151,3.11297,82.8988,0.00261323,0.276741
20-Jul-2026,14-Aug-2026,66.3191,0.0684932,3.11297,82.8988,16.8004,0.438345
20-Jul-2026,14-Aug-2026,70.464,0.0684932,3.11297,82.8988,12.7535,0.386848
20-Jul-2026,14-Aug-2026,74.6089,0.0684932,3.11297,82.8988,8.90952,0.35834
20-Jul-2026,14-Aug-2026,78.7539,0.0684932,3.11297,82.8988,5.52457,0.340273
20-Jul-2026,14-Aug-2026,82.8988,0.0684932,3.11297,82.8988,2.90863,0.326197
20-Jul-2026,14-Aug-2026,87.0438,0.0684932,3.11297,82.8988,1.23751,0.31387
20-Jul-2026,14-Aug-2026,91.1887,0.0684932,3.11297,82.8988,0.404544,0.302593
20-Jul-2026,14-Aug-2026,95.3336,0.0684932,3.11297,82.8988,0.0970189,0.292234
20-Jul-2026,14-Aug-2026,99.4786,0.0684932,3.11297,82.8988,0.0164877,0.282899
20-Jul-2026,21-Aug-2026,66.3191,0.0876712,3.11297,82.8988,16.8791,0.415533
20-Jul-2026,21-Aug-2026,70.464,0.0876712,3.11297,82.8988,12.8863,0.376551
20-Jul-2026,21-Aug-2026,74.6089,0.0876712,3.11297,82.8988,9.13267,0.352891
20-Jul-2026,21-Aug-2026,78.7539,0.0876712,3.11297,82.8988,5.84438,0.336226
20-Jul-2026,21-Aug-2026,82.8988,0.0876712,3.11297,82.8988,3.26749,0.322572
20-Jul-2026,21-Aug-2026,87.0438,0.0876712,3.11297,82.8988,1.5386,0.310413
20-Jul-2026,21-Aug-2026,91.1887,0.0876712,3.11297,82.8988,0.58761,0.299237
20-Jul-2026,21-Aug-2026,95.3336,0.0876712,3.11297,82.8988,0.175737,0.288955
20-Jul-2026,21-Aug-2026,99.4786,0.0876712,3.11297,82.8988,0.0400781,0.279682
20-Jul-2026,31-Aug-2026,66.3191,0.115068,3.11297,82.8988,17.021,0.402961
20-Jul-2026,31-Aug-2026,70.464,0.115068,3.11297,82.8988,13.1119,0.372537
20-Jul-2026,31-Aug-2026,74.6089,0.115068,3.11297,82.8988,9.47495,0.351866
20-Jul-2026,31-Aug-2026,78.7539,0.115068,3.11297,82.8988,6.29634,0.335987
20-Jul-2026,31-Aug-2026,82.8988,0.115068,3.11297,82.8988,3.75952,0.32247
20-Jul-2026,31-Aug-2026,87.0438,0.115068,3.11297,82.8988,1.96596,0.310284
20-Jul-2026,31-Aug-2026,91.1887,0.115068,3.11297,82.8988,0.876655,0.299047
20-Jul-2026,31-Aug-2026,95.3336,0.115068,3.11297,82.8988,0.325082,0.288701
20-Jul-2026,31-Aug-2026,99.4786,0.115068,3.11297,82.8988,0.098349,0.279363
20-Jul-2026,30-Sep-2026,66.3191,0.19726,3.11297,82.8988,17.5265,0.387778
20-Jul-2026,30-Sep-2026,70.464,0.19726,3.11297,82.8988,13.8251,0.366091
20-Jul-2026,30-Sep-2026,74.6089,0.19726,3.11297,82.8988,10.4216,0.348775
20-Jul-2026,30-Sep-2026,78.7539,0.19726,3.11297,82.8988,7.43043,0.33402
20-Jul-2026,30-Sep-2026,82.8988,0.19726,3.11297,82.8988,4.95221,0.32083
20-Jul-2026,30-Sep-2026,87.0438,0.19726,3.11297,82.8988,3.04539,0.308708
20-Jul-2026,30-Sep-2026,91.1887,0.19726,3.11297,82.8988,1.70458,0.297454
20-Jul-2026,30-Sep-2026,95.3336,0.19726,3.11297,82.8988,0.85726,0.287061
20-Jul-2026,30-Sep-2026,99.4786,0.19726,3.11297,82.8988,0.383622,0.277645
20-Jul-2026,30-Oct-2026,66.3191,0.279452,3.11297,82.8988,18.0689,0.38056
20-Jul-2026,30-Oct-2026,70.464,0.279452,3.11297,82.8988,14.5147,0.361718
20-Jul-2026,30-Oct-2026,74.6089,0.279452,3.11297,82.8988,11.2515,0.345721
20-Jul-2026,30-Oct-2026,78.7539,0.279452,3.11297,82.8988,8.3594,0.331566
20-Jul-2026,30-Oct-2026,82.8988,0.279452,3.11297,82.8988,5.90688,0.318665
20-Jul-2026,30-Oct-2026,87.0438,0.279452,3.11297,82.8988,3.93608,0.306703
20-Jul-2026,30-Oct-2026,91.1887,0.279452,3.11297,82.8988,2.45149,0.295554
20-Jul-2026,30-Oct-2026,95.3336,0.279452,3.11297,82.8988,1.41524,0.28523
20-Jul-2026,30-Oct-2026,99.4786,0.279452,3.11297,82.8988,0.7526,0.275842
20-Jul-2026,30-Nov-2026,66.3191,0.364384,3.11297,82.8988,18.6679,0.379561
20-Jul-2026,30-Nov-2026,70.464,0.364384,3.11297,82.8988,15.2328,0.361899
20-Jul-2026,30-Nov-2026,74.6089,0.364384,3.11297,82.8988,12.0742,0.346438
20-Jul-2026,30-Nov-2026,78.7539,0.364384,3.11297,82.8988,9.25158,0.33251
20-Jul-2026,30-Nov-2026,82.8988,0.364384,3.11297,82.8988,6.81498,0.319702
20-Jul-2026,30-Nov-2026,87.0438,0.364384,3.11297,82.8988,4.79731,0.307784
20-Jul-2026,30-Nov-2026,91.1887,0.364384,3.11297,82.8988,3.20711,0.296663
20-Jul-2026,30-Nov-2026,95.3336,0.364384,3.11297,82.8988,2.02443,0.286353
20-Jul-2026,30-Nov-2026,99.4786,0.364384,3.11297,82.8988,1.20146,0.276945
20-Jul-2026,31-Dec-2026,66.3191,0.449315,3.11297,82.8988,19.1944,0.373904
20-Jul-2026,31-Dec-2026,70.464,0.449315,3.11297,82.8988,15.8423,0.357322
20-Jul-2026,31-Dec-2026,74.6089,0.449315,3.11297,82.8988,12.7532,0.342546
20-Jul-2026,31-Dec-2026,78.7539,0.449315,3.11297,82.8988,9.97506,0.329088
20-Jul-2026,31-Dec-2026,82.8988,0.449315,3.11297,82.8988,7.54827,0.316636
20-Jul-2026,31-Dec-2026,87.0438,0.449315,3.11297,82.8988,5.50044,0.305016
20-Jul-2026,31-Dec-2026,91.1887,0.449315,3.11297,82.8988,3.8415,0.294158
20-Jul-2026,31-Dec-2026,95.3336,0.449315,3.11297,82.8988,2.56007,0.284075
20-Jul-2026,31-Dec-2026,99.4786,0.449315,3.11297,82.8988,1.62274,0.274843
20-Jul-2026,29-Jan-2027,66.3191,0.528767,3.11297,82.8988,19.6978,0.371733
20-Jul-2026,29-Jan-2027,70.464,0.528767,3.11297,82.8988,16.4123,0.355743
20-Jul-2026,29-Jan-2027,74.6089,0.528767,3.11297,82.8988,13.3777,0.341352
20-Jul-2026,29-Jan-2027,78.7539,0.528767,3.11297,82.8988,10.6341,0.328168
20-Jul-2026,29-Jan-2027,82.8988,0.528767,3.11297,82.8988,8.2152,0.315937
20-Jul-2026,29-Jan-2027,87.0438,0.528767,3.11297,82.8988,6.14507,0.304515
20-Jul-2026,29-Jan-2027,91.1887,0.528767,3.11297,82.8988,4.43395,0.293841
20-Jul-2026,29-Jan-2027,95.3336,0.528767,3.11297,82.8988,3.0755,0.283923
20-Jul-2026,29-Jan-2027,99.4786,0.528767,3.11297,82.8988,2.04547,0.274817
20-Jul-2026,26-Feb-2027,66.3191,0.605479,3.11297,82.8988,20.1458,0.368539
20-Jul-2026,26-Feb-2027,70.464,0.605479,3.11297,82.8988,16.9122,0.3531
20-Jul-2026,26-Feb-2027,74.6089,0.605479,3.11297,82.8988,13.9195,0.339113
20-Jul-2026,26-Feb-2027,78.7539,0.605479,3.11297,82.8988,11.2024,0.32625
20-Jul-2026,26-Feb-2027,82.8988,0.605479,3.11297,82.8988,8.79025,0.314297
20-Jul-2026,26-Feb-2027,87.0438,0.605479,3.11297,82.8988,6.70442,0.30313
20-Jul-2026,26-Feb-2027,91.1887,0.605479,3.11297,82.8988,4.95508,0.292693
20-Jul-2026,26-Feb-2027,95.3336,0.605479,3.11297,82.8988,3.53875,0.282988
20-Jul-2026,26-Feb-2027,99.4786,0.605479,3.11297,82.8988,2.43695,0.274058
20-Jul-2026,31-Mar-2027,66.3191,0.69589,3.11297,82.8988,20.6283,0.363842
20-Jul-2026,31-Mar-2027,70.464,0.69589,3.11297,82.8988,17.4449,0.349036
20-Jul-2026,31-Mar-2027,74.6089,0.69589,3.11297,82.8988,14.4924,0.335548
20-Jul-2026,31-Mar-2027,78.7539,0.69589,3.11297,82.8988,11.8009,0.323105
20-Jul-2026,31-Mar-2027,82.8988,0.69589,3.11297,82.8988,9.39617,0.311528
20-Jul-2026,31-Mar-2027,87.0438,0.69589,3.11297,82.8988,7.29707,0.300707
20-Jul-2026,31-Mar-2027,91.1887,0.69589,3.11297,82.8988,5.51338,0.290592
20-Jul-2026,31-Mar-2027,95.3336,0.69589,3.11297,82.8988,4.04365,0.28118
20-Jul-2026,31-Mar-2027,99.4786,0.69589,3.11297,82.8988,2.87387,0.272497
20-Jul-2026,30-Apr-2027,66.3191,0.778082,3.11297,82.8988,21.0602,0.360708
20-Jul-2026,30-Apr-2027,70.464,0.778082,3.11297,82.8988,17.9177,0.346361
20-Jul-2026,30-Apr-2027,74.6089,0.778082,3.11297,82.8988,14.998,0.33325
20-Jul-2026,30-Apr-2027,78.7539,0.778082,3.11297,82.8988,12.3278,0.321137
20-Jul-2026,30-Apr-2027,82.8988,0.778082,3.11297,82.8988,9.93009,0.30986
20-Jul-2026,30-Apr-2027,87.0438,0.778082,3.11297,82.8988,7.82187,0.299323
20-Jul-2026,30-Apr-2027,91.1887,0.778082,3.11297,82.8988,6.01242,0.289475
20-Jul-2026,30-Apr-2027,95.3336,0.778082,3.11297,82.8988,4.5014,0.280306
20-Jul-2026,30-Apr-2027,99.4786,0.778082,3.11297,82.8988,3.27776,0.271831
20-Jul-2026,31-May-2027,66.3191,0.863014,3.11297,82.8988,21.4859,0.357588
20-Jul-2026,31-May-2027,70.464,0.863014,3.11297,82.8988,18.381,0.343681
20-Jul-2026,31-May-2027,74.6089,0.863014,3.11297,82.8988,15.4914,0.330943
20-Jul-2026,31-May-2027,78.7539,0.863014,3.11297,82.8988,12.8411,0.319162
20-Jul-2026,31-May-2027,82.8988,0.863014,3.11297,82.8988,10.4508,0.308194
20-Jul-2026,31-May-2027,87.0438,0.863014,3.11297,82.8988,8.33587,0.297948
20-Jul-2026,31-May-2027,91.1887,0.863014,3.11297,82.8988,6.50491,0.288374
20-Jul-2026,31-May-2027,95.3336,0.863014,3.11297,82.8988,4.95833,0.279456
20-Jul-2026,31-May-2027,99.4786,0.863014,3.11297,82.8988,3.68722,0.271198
21-Jul-2026,24-Jul-2026,66.7792,0.00821918,3.07026,83.474,16.7117,0.322133
21-Jul-2026,24-Jul-2026,70.9529,0.00821918,3.07026,83.474,12.539,0.301206
21-Jul-2026,24-Jul-2026,75.1266,0.00821918,3.07026,83.474,8.36638,0.291036
21-Jul-2026,24-Jul-2026,79.3003,0.00821918,3.07026,83.474,4.21025,0.281048
21-Jul-2026,24-Jul-2026,83.474,0.00821918,3.07026,83.474,0.829436,0.271269
21-Jul-2026,24-Jul-2026,87.6478,0.00821918,3.07026,83.474,0.0152504,0.261766
21-Jul-2026,24-Jul-2026,91.8215,0.00821918,3.07026,83.474,7.29647e-06,0.25266
21-Jul-2026,24-Jul-2026,95.9952,0.00821918,3.07026,83.474,4.37924e-11,0.244139
21-Jul-2026,31-Jul-2026,66.7792,0.0273973,3.07026,83.474,16.7735,0.576205
21-Jul-2026,31-Jul-2026,70.9529,0.0273973,3.07026,83.474,12.6082,0.447635
21-Jul-2026,31-Jul-2026,75.1266,0.0273973,3.07026,83.474,8.48867,0.367021
21-Jul-2026,31-Jul-2026,79.3003,0.0273973,3.07026,83.474,4.67009,0.337695
21-Jul-2026,31-Jul-2026,83.474,0.0273973,3.07026,83.474,1.81114,0.322343
21-Jul-2026,31-Jul-2026,87.6478,0.0273973,3.07026,83.474,0.413274,0.309973
21-Jul-2026,31-Jul-2026,91.8215,0.0273973,3.07026,83.474,0.0465458,0.298749
21-Jul-2026,31-Jul-2026,95.9952,0.0273973,3.07026,83.474,0.00223672,0.288439
21-Jul-2026,31-Jul-2026,100.169,0.0273973,3.07026,83.474,4.15564e-05,0.279183
21-Jul-2026,07-Aug-2026,66.7792,0.0465753,3.07026,83.474,16.827,0.472347
21-Jul-2026,07-Aug-2026,70.9529,0.0465753,3.07026,83.474,12.6873,0.391713
21-Jul-2026,07-Aug-2026,75.1266,0.0465753,3.07026,83.474,8.66924,0.350789
21-Jul-2026,07-Aug-2026,79.3003,0.0465753,3.07026,83.474,5.06182,0.330525
21-Jul-2026,07-Aug-2026,83.474,0.0465753,3.07026,83.474,2.33191,0.316388
21-Jul-2026,07-Aug-2026,87.6478,0.0465753,3.07026,83.474,0.773224,0.304264
21-Jul-2026,07-Aug-2026,91.8215,0.0465753,3.07026,83.474,0.168262,0.293178
21-Jul-2026,07-Aug-2026,95.9952,0.0465753,3.07026,83.474,0.0221426,0.282992
21-Jul-2026,07-Aug-2026,100.169,0.0465753,3.07026,83.474,0.00166184,0.27385
21-Jul-2026,14-Aug-2026,66.7792,0.0657534,3.07026,83.474,16.9045,0.442668
21-Jul-2026,14-Aug-2026,70.9529,0.0657534,3.07026,83.474,12.8191,0.387316
21-Jul-2026,14-Aug-2026,75.1266,0.0657534,3.07026,83.474,8.92772,0.356945
21-Jul-2026,14-Aug-2026,79.3003,0.0657534,3.07026,83.474,5.4935,0.338169
21-Jul-2026,14-Aug-2026,83.474,0.0657534,3.07026,83.474,2.84586,0.323734
21-Jul-2026,14-Aug-2026,87.6478,0.0657534,3.07026,83.474,1.17543,0.311145
21-Jul-2026,14-Aug-2026,91.8215,0.0657534,3.07026,83.474,0.366028,0.299649
21-Jul-2026,14-Aug-2026,95.9952,0.0657534,3.07026,83.474,0.0816388,0.289115
21-Jul-2026,14-Aug-2026,100.169,0.0657534,3.07026,83.474,0.0125579,0.279673
21-Jul-2026,21-Aug-2026,66.7792,0.0849315,3.07026,83.474,16.9802,0.416956
21-Jul-2026,21-Aug-2026,70.9529,0.0849315,3.07026,83.474,12.9474,0.375593
21-Jul-2026,21-Aug-2026,75.1266,0.0849315,3.07026,83.474,9.14739,0.350827
21-Jul-2026,21-Aug-2026,79.3003,0.0849315,3.07026,83.474,5.81386,0.333669
21-Jul-2026,21-Aug-2026,83.474,0.0849315,3.07026,83.474,3.20765,0.319722
21-Jul-2026,21-Aug-2026,87.6478,0.0849315,3.07026,83.474,1.47605,0.307334
21-Jul-2026,21-Aug-2026,91.8215,0.0849315,3.07026,83.474,0.543489,0.295963
21-Jul-2026,21-Aug-2026,95.9952,0.0849315,3.07026,83.474,0.15406,0.285528
21-Jul-2026,21-Aug-2026,100.169,0.0849315,3.07026,83.474,0.0326671,0.276163
21-Jul-2026,31-Aug-2026,66.7792,0.112329,3.07026,83.474,17.1176,0.402533
21-Jul-2026,31-Aug-2026,70.9529,0.112329,3.07026,83.474,13.1676,0.370764
21-Jul-2026,31-Aug-2026,75.1266,0.112329,3.07026,83.474,9.48634,0.349423
21-Jul-2026,31-Aug-2026,79.3003,0.112329,3.07026,83.474,6.26674,0.333182
21-Jul-2026,31-Aug-2026,83.474,0.112329,3.07026,83.474,3.70276,0.319418
21-Jul-2026,31-Aug-2026,87.6478,0.112329,3.07026,83.474,1.90318,0.307027
21-Jul-2026,31-Aug-2026,91.8215,0.112329,3.07026,83.474,0.826541,0.295614
21-Jul-2026,31-Aug-2026,95.9952,0.112329,3.07026,83.474,0.295112,0.285131
21-Jul-2026,31-Aug-2026,100.169,0.112329,3.07026,83.474,0.0848683,0.275713
21-Jul-2026,30-Sep-2026,66.7792,0.194521,3.07026,83.474,17.6133,0.385842
21-Jul-2026,30-Sep-2026,70.9529,0.194521,3.07026,83.474,13.8723,0.363678
21-Jul-2026,30-Sep-2026,75.1266,0.194521,3.07026,83.474,10.4296,0.346062
21-Jul-2026,30-Sep-2026,79.3003,0.194521,3.07026,83.474,7.40413,0.33109
21-Jul-2026,30-Sep-2026,83.474,0.194521,3.07026,83.474,4.90156,0.317723
21-Jul-2026,30-Sep-2026,87.6478,0.194521,3.07026,83.474,2.984,0.305444
21-Jul-2026,30-Sep-2026,91.8215,0.194521,3.07026,83.474,1.64623,0.294052
21-Jul-2026,30-Sep-2026,95.9952,0.194521,3.07026,83.474,0.811673,0.28355
21-Jul-2026,30-Sep-2026,100.169,0.194521,3.07026,83.474,0.354007,0.274074
21-Jul-2026,30-Oct-2026,66.7792,0.276712,3.07026,83.474,18.1507,0.378402
21-Jul-2026,30-Oct-2026,70.9529,0.276712,3.07026,83.474,14.5592,0.359293
21-Jul-2026,30-Oct-2026,75.1266,0.276712,3.07026,83.474,11.2603,0.343102
21-Jul-2026,30-Oct-2026,79.3003,0.276712,3.07026,83.474,8.33734,0.328791
21-Jul-2026,30-Oct-2026,83.474,0.276712,3.07026,83.474,5.86179,0.315753
21-Jul-2026,30-Oct-2026,87.6478,0.276712,3.07026,83.474,3.87823,0.303666
21-Jul-2026,30-Oct-2026,91.8215,0.276712,3.07026,83.474,2.39179,0.292406
21-Jul-2026,30-Oct-2026,95.9952,0.276712,3.07026,83.474,1.36281,0.281997
21-Jul-2026,30-Oct-2026,100.169,0.276712,3.07026,83.474,0.712787,0.272562
21-Jul-2026,30-Nov-2026,66.7792,0.361644,3.07026,83.474,18.7476,0.377469
21-Jul-2026,30-Nov-2026,70.9529,0.361644,3.07026,83.474,15.2776,0.359633
21-Jul-2026,30-Nov-2026,75.1266,0.361644,3.07026,83.474,12.0863,0.344033
21-Jul-2026,30-Nov-2026,79.3003,0.361644,3.07026,83.474,9.23529,0.329988
21-Jul-2026,30-Nov-2026,83.474,0.361644,3.07026,83.474,6.77674,0.317074
21-Jul-2026,30-Nov-2026,87.6478,0.361644,3.07026,83.474,4.74522,0.305059
21-Jul-2026,30-Nov-2026,91.8215,0.361644,3.07026,83.474,3.14995,0.293852
21-Jul-2026,30-Nov-2026,95.9952,0.361644,3.07026,83.474,1.97024,0.283477
21-Jul-2026,30-Nov-2026,100.169,0.361644,3.07026,83.474,1.15607,0.274034
21-Jul-2026,31-Dec-2026,66.7792,0.446575,3.07026,83.474,19.2744,0.371945
21-Jul-2026,31-Dec-2026,70.9529,0.446575,3.07026,83.474,15.8892,0.355243
21-Jul-2026,31-Dec-2026,75.1266,0.446575,3.07026,83.474,12.7696,0.340368
21-Jul-2026,31-Dec-2026,79.3003,0.446575,3.07026,83.474,9.9648,0.326822
21-Jul-2026,31-Dec-2026,83.474,0.446575,3.07026,83.474,7.51692,0.31429
21-Jul-2026,31-Dec-2026,87.6478,0.446575,3.07026,83.474,5.4548,0.302597
21-Jul-2026,31-Dec-2026,91.8215,0.446575,3.07026,83.474,3.78896,0.291675
21-Jul-2026,31-Dec-2026,95.9952,0.446575,3.07026,83.474,2.5077,0.281545
21-Jul-2026,31-Dec-2026,100.169,0.446575,3.07026,83.474,1.57614,0.27229
21-Jul-2026,29-Jan-2027,66.7792,0.526027,3.07026,83.474,19.7792,0.369943
21-Jul-2026,29-Jan-2027,70.9529,0.526027,3.07026,83.474,16.4625,0.353868
21-Jul-2026,29-Jan-2027,75.1266,0.526027,3.07026,83.474,13.3991,0.339405
21-Jul-2026,29-Jan-2027,79.3003,0.526027,3.07026,83.474,10.6304,0.326156
21-Jul-2026,29-Jan-2027,83.474,0.526027,3.07026,83.474,8.19126,0.313867
21-Jul-2026,29-Jan-2027,87.6478,0.526027,3.07026,83.474,6.10669,0.302391
21-Jul-2026,29-Jan-2027,91.8215,0.526027,3.07026,83.474,4.38746,0.291672
21-Jul-2026,29-Jan-2027,95.9952,0.526027,3.07026,83.474,3.02708,0.281721
21-Jul-2026,29-Jan-2027,100.169,0.526027,3.07026,83.474,2.00032,0.272601
21-Jul-2026,26-Feb-2027,66.7792,0.60274,3.07026,83.474,20.2295,0.366916
21-Jul-2026,26-Feb-2027,70.9529,0.60274,3.07026,83.474,16.9662,0.351419
21-Jul-2026,26-Feb-2027,75.1266,0.60274,3.07026,83.474,13.9462,0.337381
21-Jul-2026,26-Feb-2027,79.3003,0.60274,3.07026,83.474,11.2052,0.324472
21-Jul-2026,26-Feb-2027,83.474,0.60274,3.07026,83.474,8.77351,0.312478
21-Jul-2026,26-Feb-2027,87.6478,0.60274,3.07026,83.474,6.67329,0.301274
21-Jul-2026,26-Feb-2027,91.8215,0.60274,3.07026,83.474,4.9151,0.290807
21-Jul-2026,26-Feb-2027,95.9952,0.60274,3.07026,83.474,3.49536,0.281082
21-Jul-2026,26-Feb-2027,100.169,0.60274,3.07026,83.474,2.3949,0.272145
21-Jul-2026,31-Mar-2027,66.7792,0.693151,3.07026,83.474,20.7153,0.362413
21-Jul-2026,31-Mar-2027,70.9529,0.693151,3.07026,83.474,17.5036,0.347572
21-Jul-2026,31-Mar-2027,75.1266,0.693151,3.07026,83.474,14.5253,0.334054
21-Jul-2026,31-Mar-2027,79.3003,0.693151,3.07026,83.474,11.8112,0.321584
21-Jul-2026,31-Mar-2027,83.474,0.693151,3.07026,83.474,9.3878,0.309982
21-Jul-2026,31-Mar-2027,87.6478,0.693151,3.07026,83.474,7.27448,0.29914
21-Jul-2026,31-Mar-2027,91.8215,0.693151,3.07026,83.474,5.48139,0.28901
21-Jul-2026,31-Mar-2027,95.9952,0.693151,3.07026,83.474,4.00699,0.279588
21-Jul-2026,31-Mar-2027,100.169,0.693151,3.07026,83.474,2.83676,0.270906
21-Jul-2026,30-Apr-2027,66.7792,0.775342,3.07026,83.474,21.1508,0.359455
21-Jul-2026,30-Apr-2027,70.9529,0.775342,3.07026,83.474,17.9814,0.345092
21-Jul-2026,30-Apr-2027,75.1266,0.775342,3.07026,83.474,15.0371,0.331967
21-Jul-2026,30-Apr-2027,79.3003,0.775342,3.07026,83.474,12.3454,0.319841
21-Jul-2026,30-Apr-2027,83.474,0.775342,3.07026,83.474,9.92967,0.308553
21-Jul-2026,30-Apr-2027,87.6478,0.775342,3.07026,83.474,7.80749,0.298008
21-Jul-2026,30-Apr-2027,91.8215,0.775342,3.07026,83.474,5.9883,0.288155
21-Jul-2026,30-Apr-2027,95.9952,0.775342,3.07026,83.474,4.47172,0.278986
21-Jul-2026,30-Apr-2027,100.169,0.775342,3.07026,83.474,3.24628,0.270517
21-Jul-2026,31-May-2027,66.7792,0.860274,3.07026,83.474,21.5805,0.356512
21-Jul-2026,31-May-2027,70.9529,0.860274,3.07026,83.474,18.4499,0.342604
21-Jul-2026,31-May-2027,75.1266,0.860274,3.07026,83.474,15.5369,0.329865
21-Jul-2026,31-May-2027,79.3003,0.860274,3.07026,83.474,12.8662,0.318085
21-Jul-2026,31-May-2027,83.474,0.860274,3.07026,83.474,10.4586,0.307118
21-Jul-2026,31-May-2027,87.6478,0.860274,3.07026,83.474,8.32999,0.296874
21-Jul-2026,31-May-2027,91.8215,0.860274,3.07026,83.474,6.48911,0.287305
21-Jul-2026,31-May-2027,95.9952,0.860274,3.07026,83.474,4.93626,0.278394
21-Jul-2026,31-May-2027,100.169,0.860274,3.07026,83.474,3.66224,0.270148
22-Jul-2026,24-Jul-2026,69.2908,0.00547945,3.14445,86.6135,17.3346,0.405692
22-Jul-2026,24-Jul-2026,73.6215,0.00547945,3.14445,86.6135,13.0047,0.297447
22-Jul-2026,24-Jul-2026,77.9522,0.00547945,3.14445,86.6135,8.67478,0.268345
22-Jul-2026,24-Jul-2026,82.2828,0.00547945,3.14445,86.6135,4.34656,0.257476
22-Jul-2026,24-Jul-2026,86.6135,0.00547945,3.14445,86.6135,0.638565,0.246752
22-Jul-2026,24-Jul-2026,90.9442,0.00547945,3.14445,86.6135,0.00126471,0.236287
22-Jul-2026,24-Jul-2026,95.2749,0.00547945,3.14445,86.6135,1.71623e-09,0.226312
22-Jul-2026,31-Jul-2026,69.2908,0.0246575,3.14445,86.6135,17.4003,0.608689
22-Jul-2026,31-Jul-2026,73.6215,0.0246575,3.14445,86.6135,13.0755,0.466833
22-Jul-2026,31-Jul-2026,77.9522,0.0246575,3.14445,86.6135,8.77482,0.358483
22-Jul-2026,31-Jul-2026,82.2828,0.0246575,3.14445,86.6135,4.71384,0.316702
22-Jul-2026,31-Jul-2026,86.6135,0.0246575,3.14445,86.6135,1.65321,0.298606
22-Jul-2026,31-Jul-2026,90.9442,0.0246575,3.14445,86.6135,0.286474,0.284728
22-Jul-2026,31-Jul-2026,95.2749,0.0246575,3.14445,86.6135,0.0183792,0.272276
22-Jul-2026,31-Jul-2026,99.6055,0.0246575,3.14445,86.6135,0.000342884,0.261095
22-Jul-2026,31-Jul-2026,103.936,0.0246575,3.14445,86.6135,1.61869e-06,0.251556
22-Jul-2026,07-Aug-2026,69.2908,0.0438356,3.14445,86.6135,17.455,0.484452
22-Jul-2026,07-Aug-2026,73.6215,0.0438356,3.14445,86.6135,13.1458,0.387872
22-Jul-2026,07-Aug-2026,77.9522,0.0438356,3.14445,86.6135,8.92378,0.332454
22-Jul-2026,07-Aug-2026,82.2828,0.0438356,3.14445,86.6135,5.07494,0.307268
22-Jul-2026,07-Aug-2026,86.6135,0.0438356,3.14445,86.6135,2.16516,0.291208
22-Jul-2026,07-Aug-2026,90.9442,0.0438356,3.14445,86.6135,0.603265,0.277746
22-Jul-2026,07-Aug-2026,95.2749,0.0438356,3.14445,86.6135,0.094667,0.265551
22-Jul-2026,07-Aug-2026,99.6055,0.0438356,3.14445,86.6135,0.00733029,0.254592
22-Jul-2026,07-Aug-2026,103.936,0.0438356,3.14445,86.6135,0.000258457,0.245229
22-Jul-2026,14-Aug-2026,69.2908,0.0630137,3.14445,86.6135,17.5289,0.443715
22-Jul-2026,14-Aug-2026,73.6215,0.0630137,3.14445,86.6135,13.2598,0.374968
22-Jul-2026,14-Aug-2026,77.9522,0.0630137,3.14445,86.6135,9.15067,0.336336
